字段,,operatorname,操作人姓名,net_backlog,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,refundorderid,退款订单号,o_refundorder_copy1,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易记录
字段,,operatorname,,tb_consignee_address,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,cardno,卡号,m_cardno_openid,,
字段,,operatorname,,mc_express_order,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,ca_sign_rule,签到规则表,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,operator_name,,base_doctor_ex,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,sys_user_paykey,,,健康医疗数据规范-个人属性数据-个人通讯信息-账号及关联信息,
数据表,,sys_user_bak_20190227,系统用户,,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码;健康医疗数据规范-个人属性数据-个人通讯信息-账号及关联信息;健康医疗数据规范-个人属性数据-个人通讯信息-邮箱;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_card_no,身份证号,base_doctor,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
数据表,,svn_collect_visit_temp,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,doctorname,医生名称,yy_water,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,memberid,,cons_consult_room_user,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
数据表,,qy_meeting_equipment,,,,健康医疗数据规范-卫生资源数据-医院运营数据-物资数据
字段,,operatorname,,mc_order_case,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,memberid,掌医就诊人ID,m_fast_reply_record,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,membername,成员名称,o_order_member,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,fromdeptids,提交用户所属科室ID，多个逗号分隔,b_failure_report_reply,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
数据表,,sys_role_menu,角色与菜单对应关系,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
数据表,,qrtz_fired_triggers,,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,operatorname,,sys_dict_data,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,health_education_article_comment,文章评论表,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,paykey,支付密码,sys_user_paykey,健康医疗数据规范-个人属性数据-个人通讯信息-账号及关联信息,
数据表,,qr_qrcode,,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,idcardno,身份证号码,b_member,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,fee,服务费用（分）,nw_nursing_serve,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,operatorname,,tb_mcopy_log,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,organname,单位名称,r_user_agreement,健康医疗数据规范-个人属性数据-人口统计信息-工作单位,
字段,,checkername,检查人员姓名,b_user_escort_record,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,sys_active_user,,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,contactphone,联系电话,nw_nursing_water,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,operatorname,,mc_copy_purpose,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,wheelchaircount,科室分配的轮椅数量,w_wheelchair_dept,,健康医疗数据规范-卫生资源数据-医院运营数据-物资数据
字段,,operatorname,操作人名称,b_user_member_card,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,operatorname,,clinic_room,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,sv_question,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,operatorname,操作人名称,p_drugs_catalog_manage,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,o_refundorder,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,phonefee,电话咨询费用（分）,cons_doctor_ex,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
数据表,,r_user_agreement,监管平台协议信息表,,健康医疗数据规范-个人属性数据-人口统计信息-工作单位;健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
数据表,,o_order_log,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,cardno,卡号,s_signin,,
字段,,operatorname,,base_form,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,mobile,手机号码,o_order_member,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,operatorname,操作人名称,me_medexam_water,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,operator_name,操作人名称,svn_schedule_node_subject,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,sv_questionitem,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,operatorname,,mc_apply_no,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,visitdeptcode,医师所属科室代码,r_online_med,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
数据表,,qy_meeting_approval,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息;健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,deptids,关联科室id（多个以逗号隔开）,tb_price_manage,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息;健康医疗数据规范-医疗应用数据-手术记录-手术名称
数据表,,sys_user_token,系统用户Token,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,operatorname,操作人名称,b_patient,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,birthday,出生日期,b_doctor_ex,健康医疗数据规范-个人属性数据-人口统计信息-出生日期,
字段,,membername,患者姓名,b_user_escort,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
数据表,,qy_question,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
数据表,,qr_third_guide,第三方二维码信息点表,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,operatorname,操作人名称,pd_user_performance,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,ps_profit_share,,,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易记录;健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,lastrentmobile,最后租用者手机,w_wheelchair,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
数据表,,sys_application_menu,应用菜单配置表,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,operatorname,操作人名称,b_user_escort_record,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,membername,姓名,b_member,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,idcardid,身份证,net_water,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,mobile,手机号码,s_signin,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
数据表,,svn_template_subject_rule,模板问卷规则,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,sex,,sv_sample,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,sex,"性别 1男2女3未知",nw_nursing_worker,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,deptname,咨询科室名称,cons_visit_temp,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,wxdeptname,微信标准科室名称,b_dept,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,pharmaceutical,药厂,p_druggist_drugs_catalog_manage,,健康医疗数据规范-卫生资源数据-医院运营数据-供应商数据
字段,,medinstotalamount,医保费用总金额(分),pb_fjmi_bill_check,,健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息
字段,,cardno,卡号,b_doctor_member,,
字段,,checknucleicacidtime,核酸检测时间,b_user_escort,,
字段,,operatorname,操作人名称,b_user_member_old,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,username,用户名,w_wheelchair_user_dept,健康医疗数据规范-个人属性数据-个人通讯信息-账号及关联信息;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
数据表,,arb_arbitration,仲裁表,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
数据表,,bat_user,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,operatorname,,arb_arbitration,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,operatorname,,yy_wait_list,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,operatorname,,tb_express_order,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,operatorname,,sys_client_app,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,dept_code,科室代码,base_dept,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,operatorname,操作人名称,nw_nursing_water,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,operatorname,,cons_consult_room_user,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,operatorname,操作人名称,yy_water,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,operatorname,操作人名称,r_doctor_evaluation,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,push_dept_name,面向科室名称,svn_schedule_task,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,operationname,手术名,tb_mcopy_case,,健康医疗数据规范-医疗应用数据-手术记录-手术名称
字段,,operatorname,,sv_questionitem,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,m_msgscene_openid,消息取消订阅表,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
数据表,,qy_meeting_room,,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,deptnames,"关联科室名称 多个逗号分隔",b_doctor_member,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
数据表,,p_refund_review,订单退费审核表,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-医疗支付数据-医疗交易信息-交易记录;健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,clinicname,就诊人,o_refund_review,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,refundorderid,退款订单号,p_refund_review,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易记录
字段,,operatorname,,sv_sampleanswer,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,visitdocidno,医师身份证号,r_online_ask,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
数据表,,base_doctor_ex,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,operatorname,操作人名称,nw_nursing_serve_type,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,consultamount,,cons_doctor_ex,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,operatorname,操作人名字,m_msgsource,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,operatorname,,sys_client,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,operatorname,操作者名称,o_overorder_copy1,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,cardno,卡号,m_msgqueue_record,,
字段,,doctorname,,presc_prescription_template,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,sex,性别,b_behos_checkin,健康医疗数据规范-个人属性数据-人口统计信息-性别,
数据表,,qy_member,,,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码;健康医疗数据规范-个人属性数据-医护人员信息-医护姓名;健康医疗数据规范-个人属性数据-人口统计信息-性别,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,operatorname,操作人名字,ca_leave_rule,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,personaccountfee,个人账户支付金额(分),mi_medicalins,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,cdorgsub,医疗机构单位隶属,r_online_ask,健康医疗数据规范-个人属性数据-人口统计信息-工作单位,
字段,,mobile,手机号码,base_doctor_account,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,deptname,,cons_dept_ex,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,refundablemoney,应退金额,p_bill_date_stats,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,refundno,退款流水号,o_refundorder_copy1,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易记录
字段,,operatorname,操作人名字,m_msgpush,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,sex,性别,b_doctor_ex,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,addressee,收件人,mc_express_order,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,push_dept_name,面向科室名称,svn_sample,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
数据表,,o_order_thirdparty_callback,订单支付完成后回调第三方,,,
数据表,,cons_consult_msg_content,,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
数据表,,nw_nursing_serve_type,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,gender,性别,tb_mcopy_user,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,sex,"性别 1男2女3未知",b_member,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,position,职位,b_member,健康医疗数据规范-个人属性数据-人口统计信息-职业,
数据表,,base_dept_copy1,科室,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,name,科室名/手术名,mc_price_manage,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,realname,用户姓名,monitor_user,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,casehistory,住院-住院号;门诊-病历号,p_his_bill,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,touser,成员ID列表（消息接收者，多个接收者用‘|’分隔，最多支持1000个）。特殊情况：指定为@all，则向关注该企业应用的全部成员发送,qy_msg_push,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,operator_name,操作人,base_dept,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,diseasenames,疾病名称，多个逗号分隔,b_doctor_member,,健康医疗数据规范-医疗应用数据-诊断信息-疾病名称
数据表,,svn_visit_plan_sub,,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,operatorname,操作人名称,c_activity,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,itemname,检查检验名称,presc_check,健康医疗数据规范-个人属性数据-个人身份信息-各类检查检验相关单号,
数据表,,o_overorder,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,operatorname,,p_2bill_check,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,name,姓名,p_bill_notify,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
数据表,,o_order_out_biz,订单-业务状态记录表,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,operatorname,操作人名字,m_msgtemp,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,refundprice,退款金额,o_refundorder,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,accountpayamount,帐户支付额(分),pb_fjmi_out_bill,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,mobile,手机号码,m_msgqueue_record,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
数据表,,yy_number,,,健康医疗数据规范-个人属性数据-医护人员信息-医护职称;健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,operatorname,,mc_copy_content,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,qy_to_member,,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,deptname,科室名称,p_bill_notify,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,operatorname,,o_order_warn,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,m_msgscene,消息场景表,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,cardno,卡号,b_last_member,,
字段,,userid,用户ID,sys_user_paykey,健康医疗数据规范-个人属性数据-个人通讯信息-账号及关联信息,
数据表,,sys_role_org,角色机构关联表,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
数据表,,p_merchant_failure_bak,,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,operatorname,操作人名称,b_user_member_card_old,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,svn_visit_temp,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息;健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,operatorname,操作人名称,sys_user_query,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,sys_oss,文件上传表,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,operatorname,,cons_doctor_ex,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,yy_wait_list,候补登记表,,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码;健康医疗数据规范-个人属性数据-个人身份信息-患者ID;健康医疗数据规范-个人属性数据-人口统计信息-出生日期;健康医疗数据规范-个人属性数据-医护人员信息-医护姓名;健康医疗数据规范-个人属性数据-人口统计信息-性别;健康医疗数据规范-个人属性数据-人口统计信息-姓名,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息;健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据;健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,operatorname,,sys_groovyscript,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,operator_name,操作人,base_dept_doctor,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,deptcode,科室代码,yy_lock,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,bankno,银行帐号,sys_mch,健康医疗数据规范-个人属性数据-个人身份信息-银行卡号,
数据表,,pd_dept_performance,绩效分发-科室绩效管理,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,operatorname,操作人名称,qr_guide_2020,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,mobile,手机号,p_druggist_manage,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
数据表,,p_merchant_order_check,,,,健康医疗数据规范-卫生资源数据-医院运营数据-财务数据
字段,,wxdeptcode,微信标准科室代码,b_dept,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,deptname,部门名称,b_doctor,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
数据表,,mc_copy_content,复印内容,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,operator_name,操作人名称,svn_template_subject_rule,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,operatorname,操作人姓名,qy_question_answer,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,reviewer,审核人,o_refund_review,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,yy_limit,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
数据表,,b_label,标签表,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID;健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
数据表,,sys_user_bind,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-供应商数据
数据表,,b_hospital_ex,医院扩展表,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名;健康医疗数据规范-个人属性数据-个人身份信息-身份证;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
数据表,,b_failure_report_reply,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名;健康医疗数据规范-个人属性数据-人口统计信息-姓名,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息;健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
数据表,,svn_question,问题,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,operatorname,操作人姓名,qy_question,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,pd_dept,绩效分发-科室管理,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息;健康医疗数据规范-卫生资源数据-医院运营数据-财务数据
数据表,,r_online_img,监管平台在线咨询图片表,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,ptbirthdate,出生日期,r_online_ask,健康医疗数据规范-个人属性数据-人口统计信息-出生日期,
字段,,outdeptname,出院科室名,mc_mcopy_case,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
数据表,,monitor_user_app,,,健康医疗数据规范-个人属性数据-个人健康监测传感-设备ID;健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,idcardno,身份证号码,me_medexam_water,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
数据表,,tb_mcopy_user,病历复印用户,,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码;健康医疗数据规范-个人属性数据-人口统计信息-出生日期;健康医疗数据规范-个人属性数据-医护人员信息-医护姓名;健康医疗数据规范-个人属性数据-人口统计信息-性别;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,handledeptids,"处理科室ID 多个逗号分隔",b_failure_report_dispatch,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,checkiteam,检查项目,qy_warn_value,,
字段,,operatorname,操作人名称,m_smstemp,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,assistdoctornames,协助处理医生名称,b_failure_report_dispatch,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,svn_schedule_node,x7f计划任务节点,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,doctor,接诊医生,b_behos_checkin,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,p_merchant_order,,,,健康医疗数据规范-卫生资源数据-医院运营数据-财务数据
字段,,operatorname,,presc_order_transfer,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,gecode,患者性别编码,r_medical_appoint_water,健康医疗数据规范-个人属性数据-人口统计信息-性别,
数据表,,mc_transaction_record,,,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易记录;健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,drugsname,院内药品名称,p_druggist_drugs_catalog_manage,,健康医疗数据规范-医疗应用数据-用药信息-药品名称
字段,,deptcode,科室代码,o_order_extension,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,otherdept,其他科室,b_behos_triageflow,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
数据表,,w_wheelchair_user_dept,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名;健康医疗数据规范-个人属性数据-个人通讯信息-账号及关联信息;健康医疗数据规范-个人属性数据-人口统计信息-姓名,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息;健康医疗数据规范-卫生资源数据-医院运营数据-物资数据
数据表,,rf_cloud_data_log,卡思特云数据操作日志,,,
字段,,corporation,单位法人姓名,b_hospital_ex,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
数据表,,sys_menu_copy1,菜单管理,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
数据表,,sys_alipay_user_access_token,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,operatorname,,ev_message_result_old,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,username,患者姓名,yy_nat_water,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
数据表,,tb_price_manage,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息;健康医疗数据规范-医疗应用数据-手术记录-手术名称
数据表,,presc_drugusage_audit,处方审核,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
数据表,,pd_user,绩效分发-人员管理,,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码;健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,reviewer,审核人,p_refund_review,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,svn_question_item,问题选项,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,deptname,科室名称,yy_lock,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,birthdate,出生日期,b_member,健康医疗数据规范-个人属性数据-人口统计信息-出生日期,
字段,,card_no,就诊卡号,svn_sample,健康医疗数据规范-个人属性数据-个人身份信息-就诊卡号,
字段,,dept_id,部门ID,sys_role,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,operatorname,操作人名称,p_druggist_manage,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,operatorname,,pb_out_bill,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,diagcode,患者本次诊断编码,r_online_med,,
数据表,,cons_collect_visit_temp,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,operatorname,操作人姓名,sys_oss,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,o_appraise,,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,ptbirthdate,出生日期,r_online_med,健康医疗数据规范-个人属性数据-人口统计信息-出生日期,
字段,,address,现住址,yy_nat_water,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,telephone,联系电话,tb_consignee_address,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
数据表,,ca_leave_rule,请假规则表,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
