assetsType,dbType,name,nickname,uri,personalSign,businessSign
字段,,orders_doctor_name,开立医嘱的人员签署的在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.03.045,t_emr_o_emr_outp_emer_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,sfzh00,身份证号,ba_brzyxx,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,marital,,t_empi_patient_source_bak,健康医疗数据规范-个人属性数据-人口统计信息-婚姻状态,
字段,,resident_health_number,"城乡居民健康档案编号,城乡居民个人健康档案的编号",icr_stage_summ,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,id_card_number,"患者身份证号码,患者的身份证件上的唯一法定标识符",mir_csect,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,id_card_number,"患者身份证号码,----患者的身份证件上的唯一法定标识符",temp_emr_oep_wst_presc_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,apply_doctor_name,申请医师,t_pv_test_rep,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,djfsmc,"中药代煎方式名称:(回家自煎,院方代煎,免煎)",bq_ypyz00,,
字段,,mobileno,,inspection_sample,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,second_assistant_name,"Ⅱ助姓名,---协助手术者完成手术及操作的第2助手在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_imhp_med_hpage_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,anesthesia_drugs,,med_anesthesia_plan,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,first_assistant_name,"第一助手姓名 DE02.01.039.00",t_pv_operation_rec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,pay_way_name,"费用支付名称,",inpatient_fee,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易记录
字段,,nurse_sign_name,"护士签名,护士签署的在公安户籍管理部门正式登记注册的姓氏和名称",nap_nursing_plan,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,metachysis_property_name,"输血性质名称,",gtr_transf,,健康医疗数据规范-医疗应用数据-输血记录
字段,,chief_complaint,"主诉,对患者本次疾病相关的主要症状及其持续时间的描述,一般由患者本人或监护人描述",exam_rec,,健康医疗数据规范-健康状态数据-主诉
字段,,end_date_time,手术结束日期及时间,med_operation_master,,
字段,,patient_name,,icr_rounds,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,drug_single_dose_num,"药物使用次剂量,单次使用药物的剂量",outp_presc_detail,,
字段,,patient_name,,gtr_anes,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,metachysis_unit,"输血量计量单位,输人血液或血液成分的计量单位,可包含汉字的字符.如mL、单位、治疗量等",gtr_transf,,健康医疗数据规范-医疗应用数据-输血记录
字段,,csrq00,,pe_ywsj_tjz000,健康医疗数据规范-个人属性数据-人口统计信息-出生日期,
字段,,register_addr_village,,imhp_med_hpage_back,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,resident_health_number,"城乡居民健康档案编号,城乡居民个人健康档案的编号",ii_transf_consent,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,patient_name,,lis_requisition_info_o,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,doctor_name,医生姓名,t_outpatient,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,oper_intervention_name,"介入物名称,---实施手术操作时使用或放置的材料及药物的名称",temp_emr_etr_exam_rec_nt,,
字段,,patient_address,患者地址,lis5_inspection_result_ala,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,hejzxm,患儿家长姓名,cr_crbdj0,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patientbirthday,病人出生日期,patient,健康医疗数据规范-个人属性数据-人口统计信息-出生日期,
字段,,patient_name,"患者姓名,---患者本人在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_nap_nursing_plan_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,attending_doctor_sign_name,"主治医师签名,患者出院时所在科室的具有主治医师专业技术职务资格的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",icr_discharge,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,upload_datetime,上报日期时间,nuc_report_log,,健康医疗数据规范-公共卫生数据-传染病疫情数据
字段,,tshsxm,台上护士姓名,ss_yw0000,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,recorder_name,记录人员签名,cda_expectant,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,instrument_nurse_name,器械护士在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.06.067,t_emr_gtr_general_oper_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,input_person,,lis_inspection_sample,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,sex_name,,emr_somr_patient_info_nt,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,patient_phone,,ar_admit,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,diagnosis,,blood_data_patient,,健康医疗数据规范-健康状态数据-症状
字段,,temperature,体温(℃),blood_ticketrecordhl,,健康医疗数据规范-健康状态数据-体格检查
字段,,fetal_position_name,胎方位名称,cda_expectant,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,deliver_doctor_name,"接生人员签名,接生人员签署的在公安户籍管理部门正式登记注册的姓氏和名称",mir_vaginal_deliv,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,intend_oper_cm3_code,"拟实施手术及操作编码,拟为患者实施的手术及操作在特定编码体系中的编码",gtr_pre_oper_visit,,
字段,,file_path,,cda_rec_index,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_phone,联系人电话号码,temp_emr_mir_vaginal_deliv_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,patient_name,"患者姓名,---患者本人在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_etr_test_rec_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,u_d_oper_process,"剖宫产手术过程,---剖宫产手术过程的详细描述,如腹壁脂肪层厚度、腹膜分离情况、腹腔粘连枪口、腹水情况、腹壁缝合、缝合膀胱腹膜反折情况等",temp_emr_mir_csect_nt,,
字段,,register_addr_village,"户口地址-村(街、路、弄等),患者户籍登记所在地址的村或城市的街、路、里、弄等名称",imhp_med_hpage,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,print_person,,lis_requisition_info,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_phone,联系人电话号码,temp_emr_mir_csect_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,doctor_sign_name,医师签名,cda_icr_daily,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,fourth_assistant,,med_operation_schedule,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,nurse,护士,med_orders,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,inspection_person,,lis_ins_res_mic_h,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_card_number,,ct_yg_dict_nt_temp,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,oper_doctor_sign_name,手术者签名,cda_icr_pre_oper_discu,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,author_time,"报告生成时间,",exam_master,,
字段,,resident_health_cardno,,emr_patient_med_event_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,inpatient_cost,住院费用金额,cda_patient_overview,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,practice_doctor_sign_name,"实习医师签名,在患者出院时所在科室实习并参与患者诊治的实习医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",imhp_med_hpage_chn,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,allergic_history,"过敏史,---患者既往发生过敏情况的详细描述",temp_emr_nap_admit_assess_nt,,健康医疗数据规范-健康状态数据-既往病史
字段,,chief_doctor_sign_name,患者出院时所在科室的具有副主任医师以上专业技术职务任职资格的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.11.137,t_emr_icr_discharge_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_card_number,"患者身份证号码,患者的身份证件上的唯一法定标识符",icr_discharge,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,cjr000,创建人,bm_brztqk,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,yzlb00,"医技医嘱类别(对应BM_ZLXMLB )",bq_yjyz00,,健康医疗数据规范-医疗应用数据-医嘱信息
字段,,discuss_person_list,参加讨论人员名单,cda_death_discu,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,yblb01,"住院病人医保类别,-->IC_YBBRLB.YBLB00",bm_brxxb0,,
字段,,fourth_assistant,"第四手术助手;第四手术助手姓名,",operation_rec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_name,"患者姓名,-----患者本人在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_icr_discharge_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,ybmzfp,医保发票项目,bm_ybsfdy,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,first_assistant,第一手术助手;第一手术助手姓名,med_operation_master,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_cardno,"居民健康卡号,患者持有的全国统一的居民健康卡的编号",ocdr_outp_emer,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,orders_create_doctor_sign_name,"医嘱开立者签名,开立医嘱的人员签署的在公安户籍管理部门正式登记注册的姓氏和名称",io_inp_orders,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,ybyl05,医院支付(医保没返回),sf_jzb000,,健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息
字段,,pay_way,"费用支付代码,",t_outpatient_fee,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易记录
字段,,bjsj00,危急值报警时间,jy_wjztx0,,健康医疗数据规范-医疗应用数据-知情告知信息
字段,,oper_intervention_name,"介入物名称,实施手术操作时使用或放置的材料及药物的名称",operation_rec,,
字段,,input_person,,lis_inspection_sample_h,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,assist_exam_result,"辅助检查结果,---患者辅助检查、检验结果的详细描述",temp_emr_ar_admit_nt,,
字段,,marital_status_name,婚姻状况名称,esb_patient_basic_info,健康医疗数据规范-个人属性数据-人口统计信息-婚姻状态,
字段,,dead,死亡人数,t_in_daily_report,,健康医疗数据规范-公共卫生数据-出生死亡数据
字段,,reception_doctor_name,"接诊医生名称,",med_event,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_card_number,患者的身份证件上的唯一法定标识符DE02.01.030.00HDSD00.02.025,t_emr_oep_orders_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,blood_tran_doctor,输血者;输血医师姓名,med_operation_master,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,tydwid,单位ID,bm_brxxb0,健康医疗数据规范-个人属性数据-人口统计信息-工作单位,
字段,,attending_doctor_sign_name,"主治医师签名,患者出院时所在科室的具有主治医师专业技术职务资格的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",icr_diff_case_discu,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,trachea_nurse_name_std,气管护理名称转换值,cda_general_nursing,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,detail,"过敏详细内容,",inpatient_allergy,,健康医疗数据规范-健康状态数据-症状
字段,,tydwmc,单位名称,zy_jzb000,健康医疗数据规范-个人属性数据-人口统计信息-工作单位,
字段,,id_card_number,"患者身份证号码,患者的身份证件上的唯一法定标识符",icr_diff_case_discu,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,linkman_phone,,ds_disch_summ,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码;健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,id_card_number,"患者身份证号码,-----患者的身份证件上的唯一法定标识符",emr_gtr_pre_oper_visit_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,anesthesia_operation,,med_anesthesia_plan,,健康医疗数据规范-医疗应用数据-麻醉记录
