assetsType,dbType,name,nickname,uri,personalSign,businessSign
字段,,zhxgrq,最后修改日期,cdr_yf_jpmxbq,,
字段,,age_month,"年龄(月) ----年龄不是1周岁的实足年龄的月龄，以分数形式表示:分数的整数部分代表实足月龄，分数部分分母为30，分子为不是1个月的天数",icr_death_nt,,
字段,,hgz000,"含高值， 0:不含 1:含",pe_ywzd_jcxm00,,
字段,,orders_exec_staff_id,医嘱执行者,patient_treat,,
字段,,priority_level_code,优先（紧急）度代码,esb_test_form_info,,
字段,,admit_ward_id,"入院病区ID ，",cdr_imhp_med_hpage,,
字段,,post_oper_check_flag,标识手术切口缝合后对物品是否进行了清点核对的标志DE06.00.204.00HDSD00.08.019,cdr_t_emr_nor_oper_nursing_nt,,
字段,,patient_treat_id,住院ID/挂号ID/体检ID,cda_icr_consultation,,
字段,,pat_agent_relation_code_std,法定代理人与患者的关系代码转换值,cda_dying_notice,,
字段,,operatiion_complications_code3,主要手术操作编码,emr_case_appendix_info_lz,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,operation_no,操作编号,cdr_med_operation_name,,
字段,,units,单位,t_lab_nobact_item,,
字段,,chief_doctor_id,主任医师ID，,cdr_icr_discharge,,
字段,,illness_outcome_code,出院时患者所患的每种疾病的治疗结果类别在特定编码体系中的代码DE05.10.113.00HDSD00.02.061,cdr_t_emr_somr_med_event_nt,,
字段,,china_decocting_method,中药煎煮方法，中药煎煮的方法的描述,icr_daily,,
字段,,patient_index_id,病人索引ID号,emr_gtr_general_oper_nt,,
数据表,oracle,wsb_insert_value,,,,健康医疗数据规范-医疗应用数据-用药信息-药品名称
字段,,bed_name,病床名称,emr_gtr_anes_nt,,
字段,oracle,operator,操作人,cha_data_entry_kqyy,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,skin_test_code,皮试项目代码,mob_pres_patient_skin_record,,
字段,,anes_indication,麻醉适应证，麻醉适应证的描述,cdr_gtr_pre_oper_visit,,
字段,,dept_name,"科室名称 ----患者就诊的医疗机构科室名称",icr_daily_nt,,
字段,,create_time,创建时间,cdr_lis_requisition_item_o,,
字段,,operation_date_6,"手术日期6 格式 yyyy-MM-dd HH:mm:ss",emr_case_operation_info,,健康医疗数据规范-医疗应用数据-手术记录-手术时间
字段,,dept_code,科室代码,emr_nursing_shift_master,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,modify_datetime,修改日期时间，全量抽取时固定填写“99990101T000000”，增量抽取时填写业务数据发生的日期时间。,ar_disch_in24,,
字段,,prel_diag_icd_name,初步诊断-西医诊断名称，由医师根据患者就诊时的情况，综合分析所作出的西医诊断名称,ooutp_emer,,
字段,,register_dept_code,登记科室#|DIC_DEPT_DICT#|,pres_breast_milk_record,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,sfzgh0,"是否转挂号 1：是",cdr_sf_brxxb0,,
字段,,classify,3主要，4其他,hd_p_diag,,
数据表,oracle,artificial_liver_scheduling,人工肝号源管理,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,patient_type_code,患者类型代码,cdr_emr_mir_waitfor_deliv_nt,,
数据表,oracle,zeis_sys_epidemiology,流行病学史,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
数据表,,com_query_template,查询模板表,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
数据表,,icr_death,死亡记录,,,
字段,,ybid00,病人医疗保险号(医保ID),cdr_bm_brxxb0,,
字段,oracle,operate_time,手术开始时间,his_015_2022,,健康医疗数据规范-医疗应用数据-手术记录-手术时间
字段,,operation_code,手术编码,anes_operation_record,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,sample_number,标本编号,cdr_inspection_sample,,
数据表,,ins_high_material_packing_dict,医保费用上传打包配置,,,
字段,oracle,parent_doctor_name,,clinic_group_staff_date,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,therapeutic_principle,治则治法，根据辨证结果采用的治则治法名称术语,icr_first,,
字段,,szjg00,数字结果,pe_ywsj_tjjcxm,,健康医疗数据规范-健康状态数据-检验检查数据
字段,,pre_oper_diag_icd_name,术前诊断名称，,operation_rec,,
数据表,,cdr_lis_inspection_sample_o,检验样本-离线,,,
数据表,,sign_measure_rec,生命体征测量记录,,,
数据表,,cdr_bq_yzzxjl,医嘱提取，执行流水记录表,,,
字段,,admission_condition_code_1,入院病情1,emr_case_medical_record_data_record,,健康医疗数据规范-医疗应用数据-入院记录
字段,,apply_lay_operator,申请摆药者,app_outp_lay_drug_special_reco,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,xgr000,最后修改人,cdr_bm_ybsfdy,,
字段,,drug_use_way_code,用药途径代码，药物使用途径在特定编码体系中的代码,cdr_operation_rec,,
字段,,ward_id,病区代码,tp_emr_gtr_post_oper_visit_nt,,
字段,,fjwc00,"分检完成 0:未完 1:完成",cdr_pe_ywsj_tjz000,,
字段,,discharge_orders_doctor_name,"出院医嘱开立人签名 ----开立出院医嘱人员签署的在公安户籍管理部门正式登记注册的姓氏和名称",ar_disch_in24_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,cflsh0,处方流水号,cdr_yf_mzcf00,,
字段,,pat_agent_relation_name,法定代理人与患者的关系名称,transf_consent,,
字段,oracle,patient_name,,pat_outp_patient_lxx,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,inspection_instrument,检查工具,cdr_lis_ins_res_mic_h,,
字段,,orders_check_datetime,医嘱核对日期时间，对医嘱进行审核时的公元纪年日期和时间的详细描述,io_inp_orders,,
数据表,oracle,app_outp_lay_drug_records_err_op,"DML Error Logging table for \ZOEAPPLY\.\APP_OUTP_LAY_DRUG_RECORDS\",,,
字段,,bed_no,"病床号 ---患者住院期间，所住床位对应的编号",icr_stage_summ_nt,,
字段,,resident_doctor_prof_code,住院医师专业技术职务类别代码,tp_emr_icr_death_case_discu_nt,,
字段,,register_addr_village,户籍地址-村(街、路、弄等)，患者户籍登记所在地址的村或城市的街、路、里、弄等名称,ar_admit,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,operator,经办人,ins_exanthe_record_detail,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,bq_brldxx,病人流动信息表,,,
字段,,flags,标识位,studys,,
数据表,,com_virtual_ward_doctor_dist,虚拟病房医生分发表,,,
字段,,hcsj00,缓存时间分钟，0表示不缓存,xt_tybbpz,,
字段,,diag_name_20,诊断名称20,emr_case_diagnosis_master,,健康医疗数据规范-医疗应用数据-诊断信息-疾病名称
字段,,sybz00,使用标志，1:门诊，2:住院，3:门诊住院公用,cdr_bm_fpxm00,,
字段,,org_code,机构代码,qua_rule,,
字段,,wbsm00,五笔码,bm_ypyf00,,
字段,,patient_index_id,病人ID，,cdr_t_outpatient_fee,,
字段,,detail_id,明细表名id,t_ylz_table_relation,,
字段,,inspect_instrument,检验仪器,cdr_lis_inspection_sample_h,,
字段,,store_org_name,保管机构名称,tp_emr_icr_death_case_discu_nt,,
字段,,inp_num,住院次数，即“第X次住院”指患者在本医疗机构住院诊治的次数,ii_transf_consent,,
字段,,htrq00,回退日期,cdr_ba_brzyxx,,
字段,,exec_dept_code,执行科室,pres_operation_apply_record,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,transfer_dept_name,转科科别，患者住院期间转科的转入科室名称，如果超过一次以上的转科，用”→”转接表示,imhp_med_hpage,,
字段,,birth_process_desc,产程经过，产程经过的详细描述,mir_waitfor_deliv,,
字段,,inner_condition3,内瘘情况3（出血，瘀斑，血痂，血管瘤，发红，感染）,hd_p_record,,
字段,,hospital_district,医院所在区域,cdr_lis_inspection_group,,
字段,,ybjgbh,"医保机构编号 -->BM_YBJG00.YBLB00",pe_ywsj_tjz000,,
字段,,ckfw00,参考范围,cdr_pe_ywsj_tjjcxm,,健康医疗数据规范-健康状态数据-检验检查数据
字段,,yje000,原金额,xt_zlsfgx,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,event_no,住院号,emr_non_standard_doc_basic_info,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,yblb01,"农保类别:4甲类药品 5乙类药品 6民族药品 7非医保药品",cdr_bm_yd0000,,
字段,,device_name,设备名称,cdr_t_exam_study,,
字段,,store_org_code,保管机构代码,icr_pre_oper_summ_nt,,
数据表,mssql,dbo.dic_desc,,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,oracle,name_staff_code,,com_staff_basic_info_m_0131,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,orders_create_doctor_name,开嘱医生，,cdr_medical_psec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,therapeutic_principle,"治则治法 ------根据辨证结果采用的治则治法名称术语",icr_consultation_nt,,
字段,,orders_exec_staff_id,医嘱执行者,cda_patient_treat,,
数据表,,condition_template_config,条件模板配置,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,clinic_group_name,医组名称#%#%,dic_clinic_group_dict,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,sick_merge_id,病人合并号,exam_patient,,
字段,,hiv_ab,HIV_Ab,imhp_med_hpage,,
字段,,return_datetime,返回日期时间,nuc_report_log,,
数据表,,f_dq_exec_log,?????????????????,,,
字段,,event_no,住院号,emr_nursing_p_quality_record,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,create_doctor_name,病历文书创作者签名,icr_stage_summ,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,yyrs00,原有人数,cdr_zh_zyrbb0,,
字段,,store_org_code,保管机构代码，,cdr_icr_rounds,,
数据表,oracle,oa_meeting_attend_master,会议确认记录主表,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,oracle,modify_staff_name,修改者姓名,emr_nursing_data_log,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,queue_number,队列号码,cdr_lis_requisition_info_h,,
字段,,operation_code_16,手术编码16,emr_case_operation_master,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
数据表,oracle,dic_operation_dict20230227bak,,,,健康医疗数据规范-医疗应用数据-手术记录-手术等级;健康医疗数据规范-医疗应用数据-手术记录-手术名称
数据表,,cq_distribute_rule_log,质控维度规则分发日志,,,
字段,,diag_icd_name,疾病诊断名称，患者所患疾病的西医诊断名称,cdr_nor_general_nursing,,
字段,,intend_oper_datetime,"拟实施手术及操作日期时间 -----拟对患者开始实施手术操作的公元纪年日期和时间的完整描述",icr_pre_oper_summ_nt,,
字段,,diag_name_24,诊断名称24,emr_case_std_diagnosis_master,,健康医疗数据规范-医疗应用数据-诊断信息-疾病名称
数据表,,dic_template_relate_dict,模板关联字典,,,
字段,,orders_start_datetime,启用时间，,medical_psec,,
字段,,item_type,项目类型,cdr_lis_charge_item,,
字段,,first_assistant_name,Ⅰ助姓名，协助手术者完成手术及操作的第1助手在公安户籍管理部门正式登记注册的姓氏和名称,operation_rec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_type_code,患者就诊类型的分类代码DE02.01.060.00HDSD00.02.024,cdr_t_emr_gtr_transf_nt,,
数据表,,etl_project0730,,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,pri_report_time,初步报告时间,exam_rpt,,
字段,,visit_dept_name,就诊科室名称,lis_gms_specimen_master,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,org_code,机构代码,ts_hd_treat_info,,
字段,,med_record,病史病历,cdr_exams,,健康医疗数据规范-医疗应用数据-门（急）诊病历
数据表,,freq_dict,频次表,,,
字段,,pat_agent_sign_name,法定代理人签名，法定代理人签署的在公安户籍管理部门正式登记注册的姓氏和名称,cdr_ii_special_consent,,
字段,,address,住址,lis_inspection_sample,,
字段,,bed_no,病床号，患者住院期间，所住床位对应的编号,icr_first,,
字段,,org_code,机构代码,common_pdf_record,,
字段,,birth_date,出生日期,dm_diabetes_diagnose,健康医疗数据规范-个人属性数据-人口统计信息-出生日期,
字段,,zje000,总金额(触发器自动修改),yj_yw0000,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
数据表,oracle,dic_tcm_diag_treat_dict,中医诊疗术语字典,,,
字段,,sqys00,申请医生,cdr_ss_yw0000,,
字段,,uterine_contraction_datetime,宫缩开始日期时间，,cdr_mir_vaginal_deliv,,
字段,,xtdycs,"系统定义参数， 如: VW_BM_XTCSDY",pe_ywzd_jcxm00,,
字段,oracle,opter_name,经办人姓名,ins_outp_icpc_case_diagnosis,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,pres_outp_pres_detail,门诊处方细表,,,健康医疗数据规范-医疗应用数据-用药信息-给药方式;健康医疗数据规范-医疗应用数据-门（急）诊病历;健康医疗数据规范-医疗应用数据-用药信息-药品编码;健康医疗数据规范-医疗支付数据-保险信息-保险类别;健康医疗数据规范-医疗应用数据-诊断信息-疾病类型;健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
数据表,mssql,dbo.qc_dic_timecontrol,,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,cost,金额#|#|,app_dept_lay_drug_master,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,task_content,任务内容,emr_nursing_task_record,,健康医疗数据规范-健康状态数据-检验检查数据
字段,,diag_code_37,诊断编码37,emr_case_diagnosis_master,,健康医疗数据规范-医疗应用数据-诊断信息-疾病编码
字段,,tester_name,检查（测）人员姓名,dm_hyper_assistexam,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,inside_remark,内部说明,cdr_lis_inspection_sample,,
字段,,diet_situation_name,饮食情况名称,cda_icu_nursing,,
字段,,representor_reliable_flag,陈述内容可靠标志，标识陈述内容是否可信的标志,cdr_ar_disch_in24,,
字段,,diag_icd_code,"疾病诊断编码 ---患者所患疾病在西医诊断特定编码体系中的编码",ii_dying_notice_nt,,
数据表,,patient_treat,治疗记录,,,
字段,,dept_code,科室代码,emr_print_log,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
